id_municipio,nome_municipio,sigla_uf,regiao,taxa_alfabetizacao,criancas_nao_alfabetizadas,cluster
4213153,Planalto Alegre,SC,Sul,90.34,4.0,2
4213203,Pomerode,SC,Sul,70.86,122.0,2
4213302,Ponte Alta,SC,Sul,60.53,17.0,2
4213351,Ponte Alta do Norte,SC,Sul,70.19,18.0,2
4213401,Ponte Serrada,SC,Sul,66.76,29.0,2
4213500,Porto Belo,SC,Sul,62.55,140.0,2
4213609,Porto União,SC,Sul,59.54,52.0,2
4213708,Pouso Redondo,SC,Sul,60.13,38.0,2
4213807,Praia Grande,SC,Sul,69.34,32.0,2
4213906,Presidente Castello Branco,SC,Sul,61.9,9.0,2
4214003,Presidente Getúlio,SC,Sul,55.73,73.0,2
4214102,Presidente Nereu,SC,Sul,58.33,17.0,2
4214151,Princesa,SC,Sul,64.06,15.0,2
4214201,Quilombo,SC,Sul,70.07,42.0,2
4214300,Rancho Queimado,SC,Sul,80.38,6.0,2
4214409,Rio das Antas,SC,Sul,44.53,53.0,0
4214508,Rio do Campo,SC,Sul,74.29,13.0,2
4214607,Rio do Oeste,SC,Sul,70.61,24.0,2
4214706,Rio dos Cedros,SC,Sul,68.6,42.0,2
4214805,Rio do Sul,SC,Sul,50.82,222.0,2
4214904,Rio Fortuna,SC,Sul,68.77,23.0,2
4215000,Rio Negrinho,SC,Sul,66.95,180.0,2
4215059,Rio Rufino,SC,Sul,76.36,8.0,2
4215075,Riqueza,SC,Sul,72.07,16.0,2
4215109,Rodeio,SC,Sul,68.36,45.0,2
4215208,Romelândia,SC,Sul,78.04,10.0,2
4215307,Salete,SC,Sul,68.24,31.0,2
4215356,Saltinho,SC,Sul,75.29,6.0,2
4215406,Salto Veloso,SC,Sul,72.08,17.0,2
4215455,Sangão,SC,Sul,68.6,24.0,2
4215505,Santa Cecília,SC,Sul,57.41,113.0,2
4215554,Santa Helena,SC,Sul,66.67,8.0,2
4215604,Santa Rosa de Lima,SC,Sul,86.49,5.0,2
4215653,Santa Rosa do Sul,SC,Sul,74.58,35.0,2
4215679,Santa Terezinha,SC,Sul,69.26,21.0,2
4215687,Santa Terezinha do Progresso,SC,Sul,95.83,1.0,2
4215695,Santiago do Sul,SC,Sul,81.82,4.0,2
4215703,Santo Amaro da Imperatriz,SC,Sul,60.44,117.0,2
4215752,São Bernardino,SC,Sul,69.53,14.0,2
4215802,São Bento do Sul,SC,Sul,76.74,197.0,2
4216008,São Carlos,SC,Sul,80.37,8.0,2
4216057,São Cristovão do Sul,SC,Sul,50.75,46.0,0
4216107,São Domingos,SC,Sul,76.94,18.0,2
4216206,São Francisco do Sul,SC,Sul,49.51,283.0,2
4216255,São João do Oeste,SC,Sul,92.42,5.0,2
4216305,São João Batista,SC,Sul,70.76,128.0,2
4216354,São João do Itaperiú,SC,Sul,64.0,24.0,2
4216404,São João do Sul,SC,Sul,76.68,35.0,2
4216503,São Joaquim,SC,Sul,43.27,141.0,0
4216602,São José,SC,Sul,57.06,823.0,2
4216701,São José do Cedro,SC,Sul,82.25,32.0,2
4216800,São José do Cerrito,SC,Sul,65.02,17.0,2
4216909,São Lourenço do Oeste,SC,Sul,71.26,113.0,2
4217006,São Ludgero,SC,Sul,68.63,70.0,2
4217105,São Martinho,SC,Sul,70.0,7.0,2
4217154,São Miguel da Boa Vista,SC,Sul,84.21,4.0,2
4217204,São Miguel do Oeste,SC,Sul,75.65,109.0,2
4217253,São Pedro de Alcântara,SC,Sul,59.93,21.0,2
4217303,Saudades,SC,Sul,80.92,26.0,2
4217402,Schroeder,SC,Sul,75.9,65.0,2
4217501,Seara,SC,Sul,70.92,51.0,2
4217550,Serra Alta,SC,Sul,97.43,1.0,1
4217600,Siderópolis,SC,Sul,53.57,60.0,2
4217709,Sombrio,SC,Sul,49.72,155.0,0
4217758,Sul Brasil,SC,Sul,73.21,8.0,2
4217808,Taió,SC,Sul,70.3,43.0,2
4217907,Tangará,SC,Sul,77.61,17.0,2
4217956,Tigrinhos,SC,Sul,91.64,4.0,2
4218004,Tijucas,SC,Sul,15.28,571.0,0
4218103,Timbé do Sul,SC,Sul,80.2,18.0,2
4218202,Timbó,SC,Sul,78.0,69.0,2
4218251,Timbó Grande,SC,Sul,38.61,85.0,0
4218301,Três Barras,SC,Sul,47.98,149.0,0
4218350,Treviso,SC,Sul,56.28,19.0,2
4218400,Treze de Maio,SC,Sul,62.39,40.0,2
4218509,Treze Tílias,SC,Sul,71.93,48.0,2
4218608,Trombudo Central,SC,Sul,63.31,36.0,2
4218707,Tubarão,SC,Sul,68.25,160.0,2
4218756,Tunápolis,SC,Sul,73.65,11.0,2
4218806,Turvo,SC,Sul,69.98,32.0,2
4218855,União do Oeste,SC,Sul,64.99,13.0,2
4218905,Urubici,SC,Sul,76.89,38.0,2
4218954,Urupema,SC,Sul,36.32,20.0,0
4219002,Urussanga,SC,Sul,71.86,35.0,2
4219101,Vargeão,SC,Sul,52.72,24.0,2
4219150,Vargem,SC,Sul,69.58,10.0,2
4219176,Vargem Bonita,SC,Sul,67.68,22.0,2
4219200,Vidal Ramos,SC,Sul,83.76,13.0,2
4219309,Videira,SC,Sul,64.12,190.0,2
4219358,Vitor Meireles,SC,Sul,76.12,15.0,2
4219408,Witmarsum,SC,Sul,77.27,12.0,2
4219507,Xanxerê,SC,Sul,72.15,108.0,2
4219606,Xavantina,SC,Sul,81.0,7.0,2
4219705,Xaxim,SC,Sul,59.49,212.0,2
4219853,Zortéa,SC,Sul,57.58,39.0,2
4220000,Balneário Rincão,SC,Sul,54.65,102.0,2
4300034,Aceguá,RS,Sul,52.5,25.0,2
4300059,Água Santa,RS,Sul,55.09,14.0,2
4300109,Agudo,RS,Sul,56.92,69.0,2
4300208,Ajuricaba,RS,Sul,81.92,6.0,2
4300307,Alecrim,RS,Sul,33.33,9.0,0
4300406,Alegrete,RS,Sul,40.96,145.0,0
4300455,Alegria,RS,Sul,58.82,8.0,2
4300505,Alpestre,RS,Sul,66.45,22.0,2
4300570,Alto Feliz,RS,Sul,58.31,16.0,2
4300604,Alvorada,RS,Sul,37.03,1217.0,0
4300638,Amaral Ferrador,RS,Sul,57.2,13.0,2
4300646,Ametista do Sul,RS,Sul,70.78,16.0,2
4300661,André da Rocha,RS,Sul,33.33,13.0,0
4300802,Antônio Prado,RS,Sul,46.64,34.0,0
4300851,Arambaré,RS,Sul,55.0,12.0,0
4300877,Araricá,RS,Sul,43.45,74.0,0
4300901,Aratiba,RS,Sul,39.24,27.0,0
4301008,Arroio do Meio,RS,Sul,63.64,69.0,2
4301057,Arroio do Sal,RS,Sul,46.78,86.0,0
4301073,Arroio do Padre,RS,Sul,18.21,21.0,0
4301107,Arroio dos Ratos,RS,Sul,43.22,64.0,0
4301206,Arroio do Tigre,RS,Sul,64.72,20.0,2
4301305,Arroio Grande,RS,Sul,38.09,52.0,0
4301404,Arvorezinha,RS,Sul,63.21,8.0,2
4301503,Augusto Pestana,RS,Sul,63.16,8.0,2
4301552,Áurea,RS,Sul,37.5,10.0,0
4301602,Bagé,RS,Sul,46.68,385.0,0
4301636,Balneário Pinhal,RS,Sul,43.64,117.0,0
4301651,Barão,RS,Sul,55.15,17.0,2
4301701,Barão de Cotegipe,RS,Sul,76.56,15.0,2
4301750,Barão do Triunfo,RS,Sul,4.38,26.0,0
4301800,Barracão,RS,Sul,56.37,20.0,2
4301875,Barra do Quaraí,RS,Sul,25.53,35.0,0
4301909,Barra do Ribeiro,RS,Sul,44.48,35.0,0
4301958,Barra Funda,RS,Sul,53.85,6.0,0
4302006,Barros Cassal,RS,Sul,46.85,24.0,0
4302105,Bento Gonçalves,RS,Sul,50.97,426.0,2
4302204,Boa Vista do Buricá,RS,Sul,73.95,16.0,2
4302220,Boa Vista do Cadeado,RS,Sul,66.67,7.0,2
4302238,Boa Vista do Incra,RS,Sul,26.6,18.0,0
4302253,Boa Vista do Sul,RS,Sul,75.0,7.0,2
4302303,Bom Jesus,RS,Sul,40.24,39.0,0
4302352,Bom Princípio,RS,Sul,55.31,65.0,2
4302378,Bom Progresso,RS,Sul,71.43,5.0,2
4302402,Bom Retiro do Sul,RS,Sul,64.63,48.0,2
4302501,Bossoroca,RS,Sul,38.41,18.0,0
4302584,Bozano,RS,Sul,27.27,16.0,0
4302600,Braga,RS,Sul,20.0,10.0,0
4302659,Brochier,RS,Sul,57.45,20.0,2
4302709,Butiá,RS,Sul,44.75,87.0,0
4302808,Caçapava do Sul,RS,Sul,44.02,128.0,0
4302907,Cacequi,RS,Sul,48.95,26.0,0
4303004,Cachoeira do Sul,RS,Sul,40.21,151.0,0
4303103,Cachoeirinha,RS,Sul,40.82,693.0,0
4303202,Cacique Doble,RS,Sul,58.19,10.0,0
4303301,Caibaté,RS,Sul,63.08,9.0,2
4303509,Camaquã,RS,Sul,56.35,166.0,2
4303558,Camargo,RS,Sul,55.56,16.0,2
4303608,Cambará do Sul,RS,Sul,63.64,5.0,2
4303673,Campestre da Serra,RS,Sul,80.79,5.0,2
4303707,Campina das Missões,RS,Sul,50.33,22.0,0
4303806,Campinas do Sul,RS,Sul,68.0,8.0,2
4303905,Campo Bom,RS,Sul,45.44,365.0,0
4304002,Campo Novo,RS,Sul,46.76,21.0,2
4304101,Campos Borges,RS,Sul,33.89,23.0,0
4304200,Candelária,RS,Sul,53.17,93.0,0
4304309,Cândido Godói,RS,Sul,48.44,19.0,2
4304358,Candiota,RS,Sul,40.95,24.0,0
4304408,Canela,RS,Sul,42.33,211.0,0
4304507,Canguçu,RS,Sul,51.68,132.0,0
4304606,Canoas,RS,Sul,41.67,1571.0,0
4304622,Capão Bonito do Sul,RS,Sul,60.0,8.0,2
4304630,Capão da Canoa,RS,Sul,34.39,424.0,0
4304655,Capão do Cipó,RS,Sul,71.78,7.0,2
4304663,Capão do Leão,RS,Sul,28.17,195.0,0
4304671,Capivari do Sul,RS,Sul,43.94,25.0,0
4304689,Capela de Santana,RS,Sul,54.3,49.0,2
4304697,Capitão,RS,Sul,58.55,16.0,2
4304705,Carazinho,RS,Sul,41.97,179.0,0
4304713,Caraá,RS,Sul,62.35,19.0,0
4304804,Carlos Barbosa,RS,Sul,64.88,68.0,2
4304853,Carlos Gomes,RS,Sul,50.0,6.0,0
4304903,Casca,RS,Sul,75.99,15.0,2
4304952,Caseiros,RS,Sul,40.0,15.0,2
4305009,Catuípe,RS,Sul,77.1,10.0,2
4305108,Caxias do Sul,RS,Sul,43.23,1988.0,0
4305116,Centenário,RS,Sul,75.0,3.0,2
4305124,Cerrito,RS,Sul,39.75,28.0,0
4305132,Cerro Branco,RS,Sul,66.67,4.0,2
4305157,Cerro Grande,RS,Sul,100.0,0.0,2
4305173,Cerro Grande do Sul,RS,Sul,41.74,37.0,0
4305207,Cerro Largo,RS,Sul,54.04,46.0,2
4305306,Chapada,RS,Sul,47.46,35.0,0
4305355,Charqueadas,RS,Sul,51.34,127.0,0
4305371,Charrua,RS,Sul,0.0,12.0,0
4305405,Chiapetta,RS,Sul,84.62,2.0,2
4305439,Chuí,RS,Sul,21.05,17.0,0
4305447,Chuvisca,RS,Sul,69.0,15.0,2
4305454,Cidreira,RS,Sul,28.22,117.0,0
4305504,Ciríaco,RS,Sul,85.71,2.0,2
4305587,Colinas,RS,Sul,39.92,17.0,2
4305603,Colorado,RS,Sul,90.0,1.0,2
4305702,Condor,RS,Sul,57.98,26.0,2
4305801,Constantina,RS,Sul,45.68,55.0,0
4305850,Coqueiros do Sul,RS,Sul,41.67,9.0,2
4305871,Coronel Barros,RS,Sul,67.79,11.0,2
4305900,Coronel Bicaco,RS,Sul,36.03,27.0,0
4305959,Cotiporã,RS,Sul,44.16,20.0,2
4305975,Coxilha,RS,Sul,52.33,21.0,2
4306007,Crissiumal,RS,Sul,57.42,53.0,2
4306056,Cristal,RS,Sul,78.44,8.0,2
4306106,Cruz Alta,RS,Sul,50.91,158.0,0
4306130,Cruzaltense,RS,Sul,64.29,5.0,2
4306205,Cruzeiro do Sul,RS,Sul,35.24,47.0,0
4306304,David Canabarro,RS,Sul,45.45,6.0,0
4306320,Derrubadas,RS,Sul,80.0,4.0,2
4306379,Dilermando de Aguiar,RS,Sul,53.57,13.0,0
4306403,Dois Irmãos,RS,Sul,56.93,124.0,2
4306452,Dois Lajeados,RS,Sul,52.97,19.0,2
4306502,Dom Feliciano,RS,Sul,35.0,62.0,0
4306551,Dom Pedro de Alcântara,RS,Sul,57.14,8.0,2
4306601,Dom Pedrito,RS,Sul,43.65,103.0,0
4306700,Dona Francisca,RS,Sul,26.67,12.0,0
4306734,Doutor Maurício Cardoso,RS,Sul,63.31,16.0,2
4306759,Doutor Ricardo,RS,Sul,80.0,3.0,2
4306767,Eldorado do Sul,RS,Sul,28.09,329.0,0
4306809,Encantado,RS,Sul,53.17,67.0,2
4306908,Encruzilhada do Sul,RS,Sul,39.44,81.0,0
4306924,Engenho Velho,RS,Sul,41.18,10.0,0
4306932,Entre-Ijuís,RS,Sul,51.03,14.0,0
4306957,Entre Rios do Sul,RS,Sul,60.0,9.0,2
4306973,Erebango,RS,Sul,38.46,8.0,0
4307005,Erechim,RS,Sul,45.88,198.0,0
4307054,Ernestina,RS,Sul,64.71,7.0,2
4307104,Herval,RS,Sul,64.43,8.0,2
4307203,Erval Grande,RS,Sul,38.83,26.0,0
4307302,Erval Seco,RS,Sul,50.38,16.0,0
4307401,Esmeralda,RS,Sul,48.35,23.0,2
4307450,Esperança do Sul,RS,Sul,80.05,7.0,2
4307500,Espumoso,RS,Sul,39.06,20.0,0
4307559,Estação,RS,Sul,45.42,38.0,2
4307609,Estância Velha,RS,Sul,44.52,303.0,0
4307708,Esteio,RS,Sul,47.04,424.0,0
4307807,Estrela,RS,Sul,49.43,130.0,2
4307815,Estrela Velha,RS,Sul,60.0,10.0,2
4307831,Eugênio de Castro,RS,Sul,50.0,7.0,0
4307864,Fagundes Varela,RS,Sul,69.23,10.0,2
4307906,Farroupilha,RS,Sul,56.66,262.0,2
4308003,Faxinal do Soturno,RS,Sul,66.67,5.0,2
4308052,Faxinalzinho,RS,Sul,51.88,9.0,2
4308078,Fazenda Vilanova,RS,Sul,65.0,22.0,2
4308102,Feliz,RS,Sul,51.12,38.0,2
4308201,Flores da Cunha,RS,Sul,59.56,95.0,2
4308250,Floriano Peixoto,RS,Sul,71.43,3.0,2
4308300,Fontoura Xavier,RS,Sul,60.02,15.0,2
4308409,Formigueiro,RS,Sul,40.0,10.0,0
4308433,Forquetinha,RS,Sul,55.22,10.0,2
4308458,Fortaleza dos Valos,RS,Sul,72.73,3.0,2
4308508,Frederico Westphalen,RS,Sul,53.75,36.0,0
4308607,Garibaldi,RS,Sul,54.36,124.0,2
4308706,Gaurama,RS,Sul,74.72,12.0,2
4308854,Gentil,RS,Sul,85.71,2.0,2
4308904,Getúlio Vargas,RS,Sul,52.27,41.0,2
4309001,Giruá,RS,Sul,46.87,45.0,0
4309050,Glorinha,RS,Sul,34.32,49.0,0
4309100,Gramado,RS,Sul,55.71,197.0,2
4309126,Gramado dos Loureiros,RS,Sul,37.5,6.0,2
4309209,Gravataí,RS,Sul,41.04,1543.0,0
4309258,Guabiju,RS,Sul,66.67,5.0,2
4309308,Guaíba,RS,Sul,31.54,618.0,0
4309407,Guaporé,RS,Sul,49.19,102.0,2
4309506,Guarani das Missões,RS,Sul,67.47,17.0,2
4309555,Harmonia,RS,Sul,71.43,14.0,2
4309605,Horizontina,RS,Sul,57.22,86.0,2
4309654,Hulha Negra,RS,Sul,42.84,33.0,0
4309704,Humaitá,RS,Sul,60.78,20.0,2
4309753,Ibarama,RS,Sul,41.4,19.0,0
4309803,Ibiaçá,RS,Sul,61.82,10.0,2
4309902,Ibiraiaras,RS,Sul,49.13,30.0,2
4309951,Ibirapuitã,RS,Sul,70.59,6.0,2
4310009,Ibirubá,RS,Sul,55.74,37.0,2
4310108,Igrejinha,RS,Sul,49.6,180.0,2
4310207,Ijuí,RS,Sul,61.86,195.0,2
4310306,Ilópolis,RS,Sul,48.31,16.0,2
4310330,Imbé,RS,Sul,37.48,240.0,0
4310363,Imigrante,RS,Sul,50.0,6.0,2
4310405,Independência,RS,Sul,57.67,22.0,2
4310413,Inhacorá,RS,Sul,35.29,14.0,0
4310439,Ipê,RS,Sul,60.69,17.0,2
4310462,Ipiranga do Sul,RS,Sul,44.44,10.0,2
4310504,Iraí,RS,Sul,59.37,22.0,2
4310538,Itaara,RS,Sul,38.48,44.0,0
4310553,Itacurubi,RS,Sul,42.86,13.0,0
4310579,Itapuca,RS,Sul,76.47,4.0,2
4310603,Itaqui,RS,Sul,44.13,141.0,0
4310652,Itati,RS,Sul,71.43,6.0,1
4310702,Itatiba do Sul,RS,Sul,36.84,13.0,0
4310751,Ivorá,RS,Sul,60.0,6.0,2
4310801,Ivoti,RS,Sul,56.85,107.0,2
4310850,Jaboticaba,RS,Sul,25.0,18.0,0
4310900,Jacutinga,RS,Sul,61.9,8.0,2
4311007,Jaguarão,RS,Sul,33.61,91.0,0
4311106,Jaguari,RS,Sul,53.38,22.0,2
4311122,Jaquirana,RS,Sul,25.64,29.0,0
4311130,Jari,RS,Sul,36.42,16.0,0
4311205,Júlio de Castilhos,RS,Sul,42.17,77.0,0
4311239,Lagoa Bonita do Sul,RS,Sul,54.17,6.0,0
4311254,Lagoão,RS,Sul,42.86,8.0,0
4311270,Lagoa dos Três Cantos,RS,Sul,36.0,17.0,0
4311304,Lagoa Vermelha,RS,Sul,54.61,52.0,2
4311403,Lajeado,RS,Sul,47.52,345.0,2
4311429,Lajeado do Bugre,RS,Sul,60.0,4.0,2
4311502,Lavras do Sul,RS,Sul,45.74,28.0,2
4311601,Liberato Salzano,RS,Sul,73.89,5.0,2
4311627,Lindolfo Collor,RS,Sul,36.07,39.0,0
4311643,Linha Nova,RS,Sul,41.18,10.0,0
4311700,Machadinho,RS,Sul,65.71,15.0,2
4311718,Maçambará,RS,Sul,43.4,30.0,0
4311734,Mampituba,RS,Sul,55.15,17.0,2
4311759,Manoel Viana,RS,Sul,50.0,8.0,0
4311791,Maratá,RS,Sul,59.76,10.0,2
4311809,Marau,RS,Sul,43.57,205.0,0
4311908,Marcelino Ramos,RS,Sul,77.66,8.0,2
4311981,Mariana Pimentel,RS,Sul,21.88,25.0,0
4312005,Mariano Moro,RS,Sul,58.33,7.0,2
4312054,Marques de Souza,RS,Sul,47.76,15.0,0
4312104,Mata,RS,Sul,45.45,7.0,0
4312138,Mato Castelhano,RS,Sul,38.71,19.0,0
4312153,Mato Leitão,RS,Sul,58.39,17.0,2
4312179,Mato Queimado,RS,Sul,58.33,5.0,2
4312203,Maximiliano de Almeida,RS,Sul,33.33,10.0,0
4312252,Minas do Leão,RS,Sul,69.63,18.0,2
4312302,Miraguaí,RS,Sul,51.71,19.0,0
4312351,Montauri,RS,Sul,75.0,3.0,2
4312377,Monte Alegre dos Campos,RS,Sul,36.24,27.0,0
4312385,Monte Belo do Sul,RS,Sul,76.92,3.0,2
4312401,Montenegro,RS,Sul,39.8,233.0,0
4312443,Morrinhos do Sul,RS,Sul,75.0,5.0,2
4312450,Morro Redondo,RS,Sul,47.37,28.0,0
4312476,Morro Reuter,RS,Sul,76.92,3.0,2
4312500,Mostardas,RS,Sul,40.84,60.0,0
4312609,Muçum,RS,Sul,53.59,15.0,2
4312617,Muitos Capões,RS,Sul,29.41,13.0,0
4312658,Não-Me-Toque,RS,Sul,58.64,57.0,2
4312708,Nonoai,RS,Sul,52.36,36.0,0
4312757,Nova Alvorada,RS,Sul,71.43,7.0,2
4312807,Nova Araçá,RS,Sul,60.56,29.0,2
4312906,Nova Bassano,RS,Sul,51.83,29.0,2
4312955,Nova Boa Vista,RS,Sul,66.67,9.0,2
4313003,Nova Bréscia,RS,Sul,94.44,1.0,2
4313011,Nova Candelária,RS,Sul,60.0,14.0,2
4313037,Nova Esperança do Sul,RS,Sul,80.74,8.0,2
4313060,Nova Hartz,RS,Sul,45.26,138.0,0
4313086,Nova Pádua,RS,Sul,61.11,7.0,2
4313102,Nova Palma,RS,Sul,35.88,11.0,0
4313201,Nova Petrópolis,RS,Sul,52.25,68.0,2
4313300,Nova Prata,RS,Sul,61.07,71.0,2
4313334,Nova Ramada,RS,Sul,28.0,19.0,0
4313359,Nova Roma do Sul,RS,Sul,83.33,5.0,2
4313375,Nova Santa Rita,RS,Sul,64.88,148.0,2
4313391,Novo Cabrais,RS,Sul,76.96,9.0,2
4313409,Novo Hamburgo,RS,Sul,36.03,1501.0,0
4313441,Novo Tiradentes,RS,Sul,47.37,10.0,0
4313490,Novo Barreiro,RS,Sul,37.04,17.0,0
4313508,Osório,RS,Sul,44.62,218.0,0
4313607,Paim Filho,RS,Sul,53.12,15.0,2
4313656,Palmares do Sul,RS,Sul,45.16,70.0,0
4313706,Palmeira das Missões,RS,Sul,49.48,45.0,2
4313805,Palmitinho,RS,Sul,68.42,17.0,2
4313904,Panambi,RS,Sul,51.24,172.0,2
4313953,Pantano Grande,RS,Sul,25.65,83.0,0
4314001,Paraí,RS,Sul,60.03,23.0,2
4314027,Paraíso do Sul,RS,Sul,52.59,10.0,2
4314035,Pareci Novo,RS,Sul,53.95,24.0,0
4314050,Parobé,RS,Sul,37.88,418.0,0
4314068,Passa Sete,RS,Sul,75.0,4.0,2
4314076,Passo do Sobrado,RS,Sul,50.18,12.0,2
4314100,Passo Fundo,RS,Sul,38.62,868.0,0
4314134,Paulo Bento,RS,Sul,50.0,10.0,2
4314159,Paverama,RS,Sul,40.69,28.0,0
4314175,Pedras Altas,RS,Sul,55.91,10.0,2
4314209,Pedro Osório,RS,Sul,22.31,32.0,0
4314308,Pejuçara,RS,Sul,62.5,12.0,2
4314407,Pelotas,RS,Sul,39.55,1062.0,0
4314423,Picada Café,RS,Sul,57.14,23.0,2
4314456,Pinhal,RS,Sul,33.23,17.0,0
4314464,Pinhal da Serra,RS,Sul,35.29,13.0,0
4314472,Pinhal Grande,RS,Sul,47.54,13.0,2
4314498,Pinheirinho do Vale,RS,Sul,76.92,3.0,2
4314506,Pinheiro Machado,RS,Sul,50.17,32.0,0
4314605,Piratini,RS,Sul,42.83,18.0,0
4314704,Planalto,RS,Sul,54.09,31.0,0
4314753,Poço das Antas,RS,Sul,66.33,8.0,2
4314779,Pontão,RS,Sul,46.91,19.0,0
4314787,Ponte Preta,RS,Sul,57.89,8.0,2
4314803,Portão,RS,Sul,39.67,219.0,0
4314902,Porto Alegre,RS,Sul,20.46,2964.0,0
4315008,Porto Lucena,RS,Sul,100.0,0.0,2
4315057,Porto Mauá,RS,Sul,95.2,1.0,2
4315073,Porto Vera Cruz,RS,Sul,88.24,2.0,2
4315107,Porto Xavier,RS,Sul,54.73,15.0,0
4315131,Pouso Novo,RS,Sul,94.12,1.0,1
4315149,Presidente Lucena,RS,Sul,57.68,21.0,2
4315156,Progresso,RS,Sul,64.77,8.0,0
4315172,Protásio Alves,RS,Sul,75.0,5.0,2
4315206,Putinga,RS,Sul,82.77,5.0,2
4315305,Quaraí,RS,Sul,36.25,46.0,0
4315313,Quatro Irmãos,RS,Sul,40.0,11.0,0
4315354,Quinze de Novembro,RS,Sul,85.05,4.0,2
4315404,Redentora,RS,Sul,59.95,20.0,2
4315503,Restinga Seca,RS,Sul,33.02,62.0,0
4315552,Rio dos Índios,RS,Sul,85.71,2.0,2
4315602,Rio Grande,RS,Sul,43.25,864.0,0
4315701,Rio Pardo,RS,Sul,63.38,30.0,2
4315750,Riozinho,RS,Sul,42.11,11.0,0
4315800,Roca Sales,RS,Sul,44.97,54.0,0
4315909,Rodeio Bonito,RS,Sul,48.83,18.0,0
4316006,Rolante,RS,Sul,66.6,54.0,2
4316105,Ronda Alta,RS,Sul,53.74,29.0,2
4316204,Rondinha,RS,Sul,75.29,8.0,2
4316303,Roque Gonzales,RS,Sul,75.97,7.0,2
4316402,Rosário do Sul,RS,Sul,34.05,88.0,0
4316428,Sagrada Família,RS,Sul,43.75,9.0,2
4316436,Saldanha Marinho,RS,Sul,69.57,7.0,2
4316451,Salto do Jacuí,RS,Sul,50.9,18.0,2
4316477,Salvador das Missões,RS,Sul,44.44,11.0,2
4316501,Salvador do Sul,RS,Sul,70.42,19.0,2
4316600,Sananduva,RS,Sul,43.22,62.0,0
4316709,Santa Bárbara do Sul,RS,Sul,37.94,49.0,0
4316733,Santa Cecília do Sul,RS,Sul,40.91,14.0,2
4316758,Santa Clara do Sul,RS,Sul,54.24,30.0,2
4316808,Santa Cruz do Sul,RS,Sul,43.86,371.0,0
4316907,Santa Maria,RS,Sul,39.82,863.0,0
4316956,Santa Maria do Herval,RS,Sul,59.26,16.0,2
4316972,Santa Margarida do Sul,RS,Sul,25.74,27.0,0
4317004,Santana da Boa Vista,RS,Sul,13.12,26.0,0
4317103,Sant'Ana do Livramento,RS,Sul,44.97,132.0,0
4317202,Santa Rosa,RS,Sul,58.94,159.0,2
4317301,Santa Vitória do Palmar,RS,Sul,45.61,111.0,0
4317400,Santiago,RS,Sul,61.15,110.0,2
4317509,Santo Ângelo,RS,Sul,41.47,198.0,0
4317558,Santo Antônio do Palma,RS,Sul,34.62,17.0,0
4317608,Santo Antônio da Patrulha,RS,Sul,61.66,74.0,2
4317707,Santo Antônio das Missões,RS,Sul,52.96,40.0,0
4317756,Santo Antônio do Planalto,RS,Sul,77.17,5.0,2
4317806,Santo Augusto,RS,Sul,69.91,25.0,2
4317905,Santo Cristo,RS,Sul,60.46,43.0,2
4317954,Santo Expedito do Sul,RS,Sul,66.67,3.0,2
4318002,São Borja,RS,Sul,46.35,212.0,0
4318101,São Francisco de Assis,RS,Sul,45.6,48.0,0
4318200,São Francisco de Paula,RS,Sul,37.71,67.0,0
4318309,São Gabriel,RS,Sul,35.61,289.0,0
4318408,São Jerônimo,RS,Sul,71.92,11.0,2
4318424,São João da Urtiga,RS,Sul,70.27,12.0,2
4318440,São Jorge,RS,Sul,66.67,6.0,2
4318457,São José das Missões,RS,Sul,60.4,10.0,2
4318481,São José do Hortêncio,RS,Sul,43.75,18.0,0
4318499,São José do Inhacorá,RS,Sul,49.67,13.0,2
4318507,São José do Norte,RS,Sul,38.45,135.0,0
4318606,São José do Ouro,RS,Sul,37.22,25.0,0
4318614,São José do Sul,RS,Sul,37.5,11.0,0
4318622,São José dos Ausentes,RS,Sul,37.12,43.0,0
4318705,São Leopoldo,RS,Sul,37.38,1261.0,0
4318804,São Lourenço do Sul,RS,Sul,59.26,140.0,2
4318903,São Luiz Gonzaga,RS,Sul,42.31,108.0,0
4319000,São Marcos,RS,Sul,38.27,70.0,0
4319109,São Martinho,RS,Sul,64.47,23.0,2
4319125,São Martinho da Serra,RS,Sul,46.15,8.0,0
4319158,São Miguel das Missões,RS,Sul,47.47,33.0,0
4319208,São Nicolau,RS,Sul,7.14,16.0,0
4319307,São Paulo das Missões,RS,Sul,61.11,15.0,2
4319356,São Pedro da Serra,RS,Sul,58.77,23.0,2
4319364,São Pedro das Missões,RS,Sul,90.0,1.0,1
4319372,São Pedro do Butiá,RS,Sul,64.29,5.0,0
4319406,São Pedro do Sul,RS,Sul,61.57,34.0,2
4319505,São Sebastião do Caí,RS,Sul,37.05,93.0,0
4319604,São Sepé,RS,Sul,50.12,66.0,0
4319703,São Valentim,RS,Sul,48.48,13.0,2
4319711,São Valentim do Sul,RS,Sul,73.33,4.0,2
4319737,São Valério do Sul,RS,Sul,46.15,7.0,0
4319752,São Vendelino,RS,Sul,25.0,12.0,0
4319802,São Vicente do Sul,RS,Sul,45.69,36.0,2
4319901,Sapiranga,RS,Sul,41.09,474.0,0
4320008,Sapucaia do Sul,RS,Sul,48.04,638.0,0
4320107,Sarandi,RS,Sul,47.72,103.0,0
4320206,Seberi,RS,Sul,67.98,23.0,2
